0,0,0,0
256,0,0,0
512,0,0,0
768,0,0,0
1024,0,0,0
1280,0,0,0
1,0,0,0
257,0,0,0
513,0,0,0
769,0,0,0
1025,0,0,0
1281,0,0,0
2,0,0,0
258,139912096951864,139912096951864,0
514,0,0,0
770,0,0,0
1026,0,0,0
1282,0,0,0
3,0,0,0
259,0,0,0
515,0,0,0
771,0,0,0
1027,0,0,0
1283,0,0,0
4,0,0,0
260,0,0,0
516,0,0,0
772,0,0,0
1028,0,0,0
1284,0,0,0
5,0,0,0
261,0,0,0
517,0,0,0
773,0,0,0
1029,0,0,0
1285,0,0,0
0,88797,88797,100000
256,838,838,100000
512,838,838,100000
768,1101,1101,100000
1024,838,838,100000
1280,838,838,100000
1,53144,53144,100000
257,838,838,100000
513,838,838,100000
769,838,838,100000
1025,838,838,100000
1281,838,838,100000
2,25981,25981,100000
258,838,838,100000
514,838,838,100000
770,838,838,100000
1026,838,838,100000
1282,838,838,100000
3,838,838,100000
259,838,838,100000
515,838,838,100000
771,838,838,100000
1027,838,838,100000
1283,838,838,100000
4,838,838,100000
260,838,838,100000
516,838,838,100000
772,838,838,100000
1028,838,838,100000
1284,838,838,100000
5,29112,29112,100000
261,838,838,100000
517,838,838,100000
773,838,838,100000
1029,838,838,100000
1285,838,838,100000
0,174615,85818,200000
256,4048,3210,200000
512,12162,11324,200000
768,78976,77875,200000
1024,838,0,200000
1280,838,0,200000
1,130620,77476,200000
257,10393,9555,200000
513,6441,5603,200000
769,838,0,200000
1025,838,0,200000
1281,838,0,200000
2,116844,90863,200000
258,42379,41541,200000
514,838,0,200000
770,48198,47360,200000
1026,838,0,200000
1282,838,0,200000
3,77030,76192,200000
259,10524,9686,200000
515,838,0,200000
771,838,0,200000
1027,46809,45971,200000
1283,838,0,200000
4,85190,84352,200000
260,11575,10737,200000
516,838,0,200000
772,838,0,200000
1028,838,0,200000
1284,838,0,200000
5,106584,77472,200000
261,2831,1993,200000
517,838,0,200000
773,838,0,200000
1029,838,0,200000
1285,838,0,200000
0,259426,84811,300000
256,4048,0,300000
512,25064,12902,300000
768,156865,77889,300000
1024,838,0,300000
1280,838,0,300000
1,208148,77528,300000
257,19605,9212,300000
513,9861,3420,300000
769,838,0,300000
1025,838,0,300000
1281,838,0,300000
2,207277,90433,300000
258,74495,32116,300000
514,15121,14283,300000
770,138266,90068,300000
1026,838,0,300000
1282,838,0,300000
3,153978,76948,300000
259,19736,9212,300000
515,18259,17421,300000
771,838,0,300000
1027,124296,77487,300000
1283,838,0,300000
4,175489,90299,300000
260,24133,12558,300000
516,7540,6702,300000
772,838,0,300000
1028,838,0,300000
1284,838,0,300000
5,184114,77530,300000
261,9285,6454,300000
517,838,0,300000
773,838,0,300000
1029,838,0,300000
1285,838,0,300000
0,344499,85073,400000
256,4048,0,400000
512,36804,11740,400000
768,234761,77896,400000
1024,838,0,400000
1280,838,0,400000
1,285677,77529,400000
257,28817,9212,400000
513,13281,3420,400000
769,838,0,400000
1025,838,0,400000
1281,838,0,400000
2,297838,90561,400000
258,145648,71153,400000
514,24333,9212,400000
770,228527,90261,400000
1026,838,0,400000
1282,838,0,400000
3,192028,38050,400000
259,28948,9212,400000
515,29999,11740,400000
771,838,0,400000
1027,201744,77448,400000
1283,838,0,400000
4,265707,90218,400000
260,35873,11740,400000
516,11030,3490,400000
772,838,0,400000
1028,838,0,400000
1284,838,0,400000
5,261633,77519,400000
261,12775,3490,400000
517,838,0,400000
773,838,0,400000
1029,838,0,400000
1285,838,0,400000
0,429550,85051,500000
256,8388,4340,500000
512,48544,11740,500000
768,312641,77880,500000
1024,838,0,500000
1280,838,0,500000
1,363195,77518,500000
257,38029,9212,500000
513,16701,3420,500000
769,838,0,500000
1025,838,0,500000
1281,838,0,500000
2,388315,90477,500000
258,212349,66701,500000
514,33545,9212,500000
770,318786,90259,500000
1026,838,0,500000
1282,838,0,500000
3,231630,39602,500000
259,37024,8076,500000
515,41739,11740,500000
771,838,0,500000
1027,279228,77484,500000
1283,838,0,500000
4,355794,90087,500000
260,41743,5870,500000
516,14520,3490,500000
772,838,0,500000
1028,838,0,500000
1284,838,0,500000
5,339228,77595,500000
261,14520,1745,500000
517,838,0,500000
773,838,0,500000
1029,838,0,500000
1285,838,0,500000
0,514424,84874,600000
256,55259,46871,600000
512,56674,8130,600000
768,377307,64666,600000
1024,838,0,600000
1280,838,0,600000
1,440729,77534,600000
257,48347,10318,600000
513,19818,3117,600000
769,838,0,600000
1025,838,0,600000
1281,838,0,600000
2,477968,89653,600000
258,230645,18296,600000
514,43811,10266,600000
770,408492,89706,600000
1026,838,0,600000
1282,838,0,600000
3,308382,76752,600000
259,44225,7201,600000
515,50366,8627,600000
771,838,0,600000
1027,356729,77501,600000
1283,838,0,600000
4,447078,91284,600000
260,54942,13199,600000
516,17672,3152,600000
772,838,0,600000
1028,838,0,600000
1284,838,0,600000
5,416731,77503,600000
261,19417,4897,600000
517,838,0,600000
773,838,0,600000
1029,838,0,600000
1285,838,0,600000
0,599429,85005,700000
256,55560,301,700000
512,67613,10939,700000
768,455174,77867,700000
1024,838,0,700000
1280,838,0,700000
1,518405,77676,700000
257,53306,4959,700000
513,23238,3420,700000
769,5166,4328,700000
1025,838,0,700000
1281,838,0,700000
2,569665,91697,700000
258,291076,60431,700000
514,48770,4959,700000
770,499852,91360,700000
1026,838,0,700000
1282,838,0,700000
3,357762,49380,700000
259,53437,9212,700000
515,60808,10442,700000
771,838,0,700000
1027,434439,77710,700000
1283,838,0,700000
4,536927,89849,700000
260,66682,11740,700000
516,21162,3490,700000
772,838,0,700000
1028,838,0,700000
1284,838,0,700000
5,494306,77575,700000
261,22907,3490,700000
