p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35	p36	p37	p38	p39	p40	p41	p42	p43	p44	p45	p46	p47	p48	p49	p50	p51	p52	p53	p54	p55	p56	p57	p58	p59	p60	p61	p62	p63
0	0.3079018788	0.4775669697	0.3583113333	0	0.400577697	0.4627373333	0.5443607273	0.6670539394	0.3061871515	0.0777385455	0.3559929091	0.698894	0.5516337576	0.4609771515	0.4747995758	0.2420035758	0.2880983636	0.3172310303	0.3547031515	0.5759861212	0.4642881818	0.4614575152	0.3507510303	0.4098432727	0.5943749091	0.4646396364	0.3540045455	0.1578967273	0.4628428485	0.5274546061	0.0031902424	0	0.5541221212	0.5948941212	0.3429113939	0	0.620368303	0.2522510303	0.5375789091	0.6398844848	0.5529798788	0.4081070303	0.3218711515	0.6861141212	0.4877845455	0.0922834545	0.0317512727	0.5540924242	0.5511503636	0.1751621212	0.3226906061	0.7021149697	0.0735958788	0.2192672121	0.4965186667	0.5549782424	0.6098758788	0.3487393939	0.0691778182	0.6240315152	0.2987942424	0.540582	0.490574303
0	0	0.4128210909	0.7097263636	0	0.3234489091	0.7070469091	0.6831964848	0.7069061212	0	0	0.707209697	0.6931240606	0.5466298182	0.707096	0.6854319394	0.1057027879	0	0	0.7066581212	0.4285752121	0.7071761818	0.7109307273	0.6205533333	0.1803060606	0.7095414545	0.633076	0.7097856364	0.4831420606	0.7087764242	0.7125768485	0.2760390909	0	0.7100010303	0.7138170303	0	0	0.7128364242	0.2415709697	0.7077113939	0.6432719394	0.7072746061	0	0	0.7044031515	0.4815540606	0.0812927879	0.0224803636	0.7051756364	0.7092346061	0	0	0.7139858788	0.0480427879	0.2204369091	0.6856649697	0.7062697576	0.7044515758	0	0.068198303	0.7087606667	0.3871010303	0.7091806667	0.6957548485
0	0.1099432727	0	0.706298	0	0.3190114545	0.7104137576	0.4429706667	0.7077083636	0	0	0.7071155758	0.5358772727	0.5556805455	0.7064798182	0.682996	0	0	0	0.7103959394	0.0339552727	0.7075305455	0.7099154545	0.1215644848	0.4822063636	0.4957379394	0.6302790909	0.7092749091	0.5838421212	0.7102515758	0	0	0	0.7106525455	0.278462303	0	0	0.2807589091	0.0733612727	0.7064183636	0.6347661212	0.7104873333	0	0	0.5313246667	0.1442187879	0.0442924242	0.0174385455	0.7053358182	0.7051993333	0	0	0.5144539394	0.0322229697	0.0665475152	0.6388549697	0.7071999394	0	0	0.0263713333	0.2812953939	0.0855015152	0.7114036364	0.552000303
0	0.2165198788	0	0.707466303	0	0.4136126667	0.7104098788	0	0.7184038182	0.1302194545	0	0.7069065455	0.6431395152	0.6414127273	0.7123947273	0.4126010303	0.3577727273	0	0	0.7071047273	0.2297467879	0.7063169697	0.7075946667	0	0	0.6215886061	0.5108049091	0.7097053333	0.1586394545	0.7065206061	0	0.3640338788	0	0.7109720606	0	0	0	0	0	0.7136178788	0.6229316364	0.7102674545	0	0	0.2418445455	0	0	0	0.7069191515	0.7105438182	0	0	0.2213301212	0	0	0.5881966667	0.7067986667	0	0	0	0	0	0.7122080606	0.2903687273
0	0.0114686667	0.0326253939	0.7070661818	0	0	0.5685306061	0	0.696072303	0.0805364848	0.019302303	0.7069162424	0.1727811515	0.6140370909	0.5634818788	0.4007568485	0.1480272121	0.2085435758	0	0.7066320606	0.4297389697	0.5652327273	0.5683704242	0	0	0.1920701212	0.6266716364	0.7170504848	0.3192213333	0.5686176364	0.1117033333	0	0	0.5670601818	0	0	0	0.0883670909	0	0.2802946667	0.6312617576	0.5656712121	0	0	0.1725172727	0.0690726667	0.0796258182	0.0355299394	0.5686914545	0.5686028485	0	0	0.0706407879	0.0548858788	0	0.1585341212	0.5655420606	0	0	0	0.0579047273	0.0564978182	0.2856710303	0.0921245455
0	0.3929623636	0.6260024242	0.1412855758	0	0	0	0	0.2813188485	0.3668150303	0.3900761212	0.2829032121	0.3138581818	0.2611013939	0	0	0	0.6396808485	0	0.280422	0.2484710909	0	0	0.3866818788	0.2623903636	0	0.4107408485	0.27273	0	0	0	0.4419146061	0	0	0.5422613333	0.4729408485	0	0.6340133939	0.4653776364	0.3434959394	0.2569507273	0	0.4380480606	0.4511598788	0.1234409697	0.4619590303	0.5991624242	0.6141789091	0	0	0.4779415152	0.435221697	0.1564291515	0.6173168485	0.413044303	0.3477998182	0	0.4785510909	0.4805423636	0.3606041212	0.5920615152	0.6619988485	0	0.0414847879
0	0.7056460606	0.7141518182	0	0	0	0	0	0	0.699757697	0.7101913333	0	0.7090684848	0	0	0	0.1417914545	0.6461293939	0	0	0.7077121212	0	0	0.7102773333	0.7082913939	0	0	0	0	0	0	0.6361552727	0	0	0.7126811515	0.7037358788	0	0.6962141212	0.3418695152	0.4911880606	0	0	0.6353816364	0.3875725455	0.1112004242	0.1645293939	0	0.7074683636	0	0	0.7035695152	0.3922032727	0.6625041818	0.7019811515	0.7078552727	0.4950678182	0	0.6222167879	0.7011141818	0.2691324848	0.1526743636	0.7273446667	0	0.0273539394
0	0.7074038182	0.7062956364	0	0	0	0	0	0	0.7106787273	0.7070886667	0	0.7097083636	0	0	0	0.1968991515	0.6817442424	0	0	0.707894	0	0	0.7109919394	0.7076718182	0	0	0	0	0	0	0.6535484848	0	0	0.7127165455	0.5782975152	0	0.6472525455	0.3989515152	0	0	0	0.6462477576	0.0736789091	0.0448832727	0.0666513333	0	0.708404	0	0	0.7099929697	0.0273270909	0.7114046061	0.7076741818	0.7095908485	0	0	0.5149430303	0.7012784242	0	0.1835686061	0.7034675152	0	0.0267702424
0	0.7068651515	0.7073545455	0	0	0	0	0	0	0.706968303	0.7103891515	0	0.7103549091	0	0	0	0.4922973939	0.6572058182	0	0	0.7091613939	0	0	0.710366303	0.7065473939	0	0	0	0	0	0	0.6685457576	0	0	0.1243927879	0.0103362424	0	0.3509451515	0.2996534545	0	0	0	0.3876702424	0.0204387273	0.2960297576	0	0	0.4254230303	0	0	0.4217353939	0.0066492727	0	0.4257850303	0.6872747879	0	0	0.2825843636	0.4223850303	0	0.1256881818	0.6552005455	0.1268195152	0
0	0.713749697	0.7068207273	0	0	0	0	0	0	0.7071663636	0.7102884242	0	0.709839697	0	0	0	0.711356303	0.6476646061	0	0	0.7068082424	0	0	0.7107053333	0.7091847273	0	0	0	0	0	0	0.6383710909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.670850303	0	0	0	0	0	0	0	0.431602	0
